Genotype,D,H,I,T4,T5,T6
GT8_19_C_YA,2.07469350721097,-242.309997688416,-17.1971520096938,-3.37982576950651,-0.796652619194333,-0.270252148055242
GT8_22_D_GS,1.73241066357508,194.235832762597,6.56616367928141,-1.92781076544947,-1.22729057114402,0.712715443613514
GT8_29_A_GS,-0.0949503473995944,1048.80993205054,90.5853104791585,-1.63201529017264,-1.46377781846473,-1.73908222122953
GT8_5_B_GS,0.682371506733906,688.926834158612,63.3002798170818,3.51608228978728,3.81637935944719,4.37010012866736
GT9_15_B_GS,-1.86155666337711,-63.2880844374484,8.100166646468,-3.47740570092223,-2.51937827379254,-6.24341295511842
GT9_18_B_YA,-0.18533823524283,134.675608754185,11.7103569689695,1.70712853209106,-0.0246653915845567,1.33432167328083
GT9_29_C_GS,-3.33504080134541,401.071879488129,68.3162054015201,0.155378102549015,-1.88384836987728,-4.92873188270605
GT9_30_D_YA,0.426539239296057,171.348614672561,28.6516128196046,-0.569111532745076,-0.903164940093635,0.111155292494415
GT9_4_A_YA,0.504577789690702,168.218890177828,43.1290689566194,-2.94604996602016,-3.2455403325292,-2.07918211584506
GT9_9_A_GS,3.99258252592453,-1016.98231941161,-104.375180100556,-1.10915996649918,0.405759731524623,4.75956403889849
RD1_10_C_GS,-1.03277901235855,389.836819599414,41.7625297816522,2.00576684495282,-1.37922672871359,0.403906587766899
RD1_12_D_YA,2.47979515927371,-4.99321040443657,-4.93021807555743,-3.01854604930904,0.374403054441047,1.44052286221543
RD1_2_A_YA,1.43346878819879,349.655248710812,47.0020287619927,-2.77142853239427,-1.41349315269385,-0.603024292042184
RD1_23_C_YA,-1.90764821119675,110.811500605004,2.90001460505781,2.3900495327532,1.37296029765436,-0.311534259159067
RD1_6_A_GS,0.939605673067973,771.723987199009,82.5791803037317,3.16709125633674,2.49586278233673,4.71945640893929
RD10_10_D_GS,1.00745028817755,112.525967050078,8.85886520228524,-0.239535073475825,2.1407909889127,1.34728337297163
RD10_11_B_YA,0.372402734959222,171.241669739439,8.99944136705354,0.716746629072165,0.380281242826377,1.09063118913869
RD10_22_B_GS,0.867534123493152,124.047130968179,-9.82965090827564,0.633805958608849,0.628973772372028,2.25576698866338
RD10_30_A_YA,-1.53262695349317,173.209101802609,5.43468751265822,3.26935704553219,1.73597610330184,0.670751631451692
RD10_6_C_GS,-1.19075507739715,-379.200013988601,-49.6921754728727,-0.0433616646318331,-0.377728197679097,-1.95547747061119
RD2_11_B_YA,1.12900242594908,-951.049956433602,-115.629902518779,-2.11633625914382,-0.930384081983657,-0.517601255761805
RD2_2_C_GS,1.47393274301387,695.335510613571,86.3733678621688,-3.4074435684968,-0.192485852047928,-1.26795750846053
RD2_20_A_YA,-1.60297917657253,-1031.25111204759,-148.076567400195,5.53166062179026,2.12075083194547,2.84224175419139
RD2_22_C_YA,0.743900682690759,-459.772751349863,-57.4921207301725,-0.712176621041871,0.725635474064957,0.503186938057132
RD2_9_D_GS,0.529625501915886,-141.354722027408,-4.38963445313507,-4.77051787185849,-0.980324960130045,-3.85297042946492
RD3_19_D_YA,-0.181662282016247,-61.708622195054,7.66294154155131,-1.3968494468936,-0.90743960108868,-1.07394056748217
RD3_2_D_GS,-0.77241653234095,-451.153143614683,-52.2769574369471,0.470194041298551,-0.565056876433821,-0.651832930773722
RD3_23_A_YA,-1.39760684138851,97.089946989609,6.32074075341175,1.28431501972273,0.357953896777194,-0.989355218791702
RD3_26_B_GS,-0.087264050474214,93.8175076126269,21.2775009196111,0.431720339690754,-2.02611658745653,0.197120904854363
RD3_29_C_GS,0.242095713509089,-490.371454976278,-55.5613728704412,-3.29576477616911,-1.83508182092898,-3.01682024972087
RD3_4_C_YA,1.34941442502553,-758.839508567483,-95.7111166581258,0.694844730088191,1.05882200279169,2.63683292486166
RD5_10_C_GS,0.174536696218549,100.747727000216,25.4506703182702,2.95113653576839,1.81228629919353,3.05694542072409
RD5_17_D_YA,-0.225526968255171,201.096849823952,27.1000736756181,-2.34069519970701,-1.98123164163998,-1.99070988007892
RD5_18_A_YA,2.24739153139959,270.365444319505,51.9754735176239,-5.29593319701151,-2.77221161210396,-1.98791373552708
RD5_30_C_YA,0.503490132025106,504.825140223779,67.1878320868977,-2.77015550569394,-1.14507092171698,-1.90921379942812
RD5_5_A_GS,-0.488429134162844,-235.462120476157,-37.5487990406334,-2.20320190527956,-1.45888569438205,-2.75904265568591
RD5_6_D_GS,-0.296096076255206,255.433876880782,43.8013128181825,-1.34993014943687,-3.87381027759399,-1.71207999140299
RD7_12_C_YA,-1.05409226188073,-15.2466639141167,-26.9739384096847,0.694326422412893,-2.24918335034016,-0.86794754330135
RD7_14_D_YA,-0.160526067141564,89.1909208887595,0.925249694391135,-2.41883904599896,-2.97305598733759,-2.01149944751459
RD7_15_B_GS,-0.734227945224742,-36.7075333093861,-17.2026461284795,-1.34269703695611,0.395585609191304,-2.40424241894471
RD7_29_A_GS,-0.670610607024482,-154.295898452958,-35.3536834911663,-1.48910446420452,-1.85261962840905,-2.51542837879416
RD7_5_C_GS,-0.519818536374937,-58.1110609571153,-16.9183489777412,-2.2624295025645,-2.1320476920262,-3.16941849557866
RD7_7_B_YA,2.88810058130802,734.575601769615,108.742871639683,-4.92160257938267,-2.08761907444418,-0.82314605194004
RD8_11_B_YA,-2.24086097674407,-34.756792756436,-54.6275634960754,3.23458035867878,0.424852421941329,-0.299763883238087
RD8_15_C_GS,1.14071763399017,-339.786385976473,-75.9597105139022,2.07410887564109,1.50398148417786,4.24467968282186
RD8_22_D_GS,-0.210296202512571,314.504651493135,5.96112896496704,-0.186436528342911,-3.1235216954209,-0.388205870421958
RD8_29_B_GS,-1.1927604606864,42.3543390952787,5.57510827487917,-1.18329327117535,-1.77639697841407,-2.83776410455214
RD9_18_C_YA,-0.190408114059989,682.319734193087,51.3934351507024,-0.775011090181778,-1.41546951821112,-0.990873459180578
RD9_30_D_YA,-1.77111567366873,-208.44057826919,-72.2193383973625,7.74044872182005,3.80420474920175,3.76147973185894
RD9_4_B_YA,-1.78002839874616,-105.058260224641,-34.3578748347065,2.57524525760417,0.685592847654359,-0.300994477564599
RD9_5_B_GS,0.632227067380038,-294.374743788163,-63.6937416100099,0.940820705551353,1.6392614639621,1.94647222835864
RD9_6_D_GS,-0.254920140337117,30.0854093264694,-37.5420543203279,5.00015394258062,4.00104380985983,4.3017385916447
