Genotype,Envir,Latitude,Longitude,T5,Lat,Lon,T5_spats_residuals,T5_spats_geno_pred_values,T5_spats_adj_pheno
GT5_6_A_GS,GS_2015_A,57.05,-2.86,14,57.05,-2.86,-3.38571700255358,14.2966873036865,10.9109703011329
GT7_5_A_GS,GS_2015_A,57.05,-2.86,20,57.05,-2.86,-0.385717002553616,17.2966873036865,16.9109703011329
GT8_29_A_GS,GS_2015_A,57.05,-2.86,14,57.05,-2.86,-3.38571700255358,14.2966873036865,10.9109703011329
GT9_9_A_GS,GS_2015_A,57.05,-2.86,28,57.05,-2.86,3.61428299744634,21.2966873036866,24.9109703011329
RD1_6_A_GS,GS_2015_A,57.89,-4.98,35,57.89,-4.98,6.12628873565622,23.8086930418965,29.9349817775527
RD5_5_A_GS,GS_2015_A,57.89,-4.98,14,57.89,-4.98,-4.37371126434367,13.3086930418964,8.9349817775527
RD7_29_A_GS,GS_2015_A,57.89,-4.98,20,57.89,-4.98,-1.3737112643437,16.3086930418964,14.9349817775527
BE10_6_A_GS,GS_2016_A,57.63,-5.35,16,57.63,-5.35,-1.09714250095504,-0.423275625657768,-1.52041812661281
BE2_26_A_GS,GS_2016_A,57.63,-5.35,11,57.63,-5.35,-3.59714250095501,-2.9232756256578,-6.52041812661281
BE4_10_A_GS,GS_2016_A,57.63,-5.35,32,57.63,-5.35,6.90285749904486,7.57672437434233,14.4795818733872
BE5_2_A_GS,GS_2016_A,57.63,-5.35,16,57.63,-5.35,-1.09714250095504,-0.423275625657768,-1.52041812661281
BE7_29_A_GS,GS_2016_A,57.63,-5.35,16,57.63,-5.35,-1.09714250095504,-0.423275625657768,-1.52041812661281
GA1_6_A_GS,GS_2016_A,57.27,-4.92,11,57.27,-4.92,-0.560494665823896,0.113372209473386,-0.44712245635051
GA10_15_A_GS,GS_2016_A,57.27,-4.92,16,57.27,-4.92,1.93950533417607,2.61337220947342,4.55287754364949
GA6_15_A_GS,GS_2016_A,57.27,-4.92,16,57.27,-4.92,1.93950533417607,2.61337220947342,4.55287754364949
GA9_6_A_GS,GS_2016_A,57.27,-4.92,11,57.27,-4.92,-0.560494665823896,0.113372209473386,-0.44712245635051
GL1_26_A_GS,GS_2016_A,56.91,-5.13,11,56.91,-5.13,-1.58394411680085,-0.91007724150358,-2.49402135830443
GL2_2_A_GS,GS_2016_A,56.91,-5.13,11,56.91,-5.13,-1.58394411680085,-0.91007724150358,-2.49402135830443
GL4_10_A_GS,GS_2016_A,56.91,-5.13,11,56.91,-5.13,-1.58394411680085,-0.91007724150358,-2.49402135830443
GL5_6_A_GS,GS_2016_A,56.91,-5.13,11,56.91,-5.13,-1.58394411680085,-0.91007724150358,-2.49402135830443
GL6_2_A_GS,GS_2016_A,56.91,-5.13,11,56.91,-5.13,-1.58394411680085,-0.91007724150358,-2.49402135830443
GL7_2_A_GS,GS_2016_A,56.91,-5.13,25,56.91,-5.13,5.4160558831991,6.08992275849651,11.5059786416956
GL8_29_A_GS,GS_2016_A,56.91,-5.13,16,56.91,-5.13,0.916055883199125,1.58992275849645,2.50597864169558
GT1_22_A_GS,GS_2016_A,57.05,-2.86,16,57.05,-2.86,2.96242111041412,3.63628798571149,6.59870909612562
GT5_6_A_GS,GS_2016_A,57.05,-2.86,8,57.05,-2.86,-1.03757888958583,-0.363712014288557,-1.40129090387438
GT7_5_A_GS,GS_2016_A,57.05,-2.86,11,57.05,-2.86,0.462421110414155,1.13628798571146,1.59870909612562
GT8_29_A_GS,GS_2016_A,57.05,-2.86,11,57.05,-2.86,0.462421110414155,1.13628798571146,1.59870909612562
GT9_9_A_GS,GS_2016_A,57.05,-2.86,4,57.05,-2.86,-3.03757888958581,-2.36371201428858,-5.4012909038744
RD1_6_A_GS,GS_2016_A,57.89,-4.98,11,57.89,-4.98,0.83439814453461,1.50826501983193,2.34266316436654
RD5_5_A_GS,GS_2016_A,57.89,-4.98,11,57.89,-4.98,0.83439814453461,1.50826501983193,2.34266316436654
RD7_29_A_GS,GS_2016_A,57.89,-4.98,4,57.89,-4.98,-2.66560185546535,-1.99173498016812,-4.65733683563347
BE10_6_A_GS,GS_2017_A,57.63,-5.35,14,57.63,-5.35,-2.80076648581846,3.76201724090185,0.961250755083389
BE2_26_A_GS,GS_2017_A,57.63,-5.35,14,57.63,-5.35,-2.80076648581846,3.76201724090185,0.961250755083389
BE4_10_A_GS,GS_2017_A,57.63,-5.35,28,57.63,-5.35,4.19923351418157,10.7620172409018,14.9612507550834
BE5_2_A_GS,GS_2017_A,57.63,-5.35,21,57.63,-5.35,0.699233514181557,7.26201724090183,7.96125075508339
BE7_29_A_GS,GS_2017_A,57.63,-5.35,21,57.63,-5.35,0.699233514181557,7.26201724090183,7.96125075508339
GA1_6_A_GS,GS_2017_A,57.27,-4.92,14,57.27,-4.92,-0.184950564020575,6.3778331626997,6.19288259867913
GA10_15_A_GS,GS_2017_A,57.27,-4.92,14,57.27,-4.92,-0.184950564020575,6.3778331626997,6.19288259867913
GA6_15_A_GS,GS_2017_A,57.27,-4.92,14,57.27,-4.92,-0.184950564020575,6.3778331626997,6.19288259867913
GA9_6_A_GS,GS_2017_A,57.27,-4.92,14,57.27,-4.92,-0.184950564020575,6.3778331626997,6.19288259867913
GL1_26_A_GS,GS_2017_A,56.91,-5.13,14,56.91,-5.13,-0.439163602056567,6.12362012466374,5.68445652260718
GL2_2_A_GS,GS_2017_A,56.91,-5.13,14,56.91,-5.13,-0.439163602056567,6.12362012466374,5.68445652260718
GL4_10_A_GS,GS_2017_A,56.91,-5.13,14,56.91,-5.13,-0.439163602056567,6.12362012466374,5.68445652260718
GL5_6_A_GS,GS_2017_A,56.91,-5.13,14,56.91,-5.13,-0.439163602056567,6.12362012466374,5.68445652260718
GL6_2_A_GS,GS_2017_A,56.91,-5.13,14,56.91,-5.13,-0.439163602056567,6.12362012466374,5.68445652260718
GL7_2_A_GS,GS_2017_A,56.91,-5.13,21,56.91,-5.13,3.06083639794344,9.62362012466373,12.6844565226072
GL8_29_A_GS,GS_2017_A,56.91,-5.13,14,56.91,-5.13,-0.439163602056567,6.12362012466374,5.68445652260718
GT1_22_A_GS,GS_2017_A,57.05,-2.86,14,57.05,-2.86,0.310080033437545,6.87286376015782,7.18294379359537
GT5_6_A_GS,GS_2017_A,57.05,-2.86,4,57.05,-2.86,-4.68991996656247,1.87286376015784,-2.81705620640463
GT7_5_A_GS,GS_2017_A,57.05,-2.86,14,57.05,-2.86,0.310080033437545,6.87286376015782,7.18294379359537
GT8_29_A_GS,GS_2017_A,57.05,-2.86,14,57.05,-2.86,0.310080033437545,6.87286376015782,7.18294379359537
GT9_9_A_GS,GS_2017_A,57.05,-2.86,21,57.05,-2.86,3.81008003343753,10.3728637601578,14.1829437935953
RD1_6_A_GS,GS_2017_A,57.89,-4.98,14,57.89,-4.98,0.0891265774578418,6.65191030417812,6.74103688163596
RD5_5_A_GS,GS_2017_A,57.89,-4.98,14,57.89,-4.98,0.0891265774578418,6.65191030417812,6.74103688163596
RD7_29_A_GS,GS_2017_A,57.89,-4.98,14,57.89,-4.98,0.0891265774578418,6.65191030417812,6.74103688163596
BE10_6_A_GS,GS_2018_A,57.63,-5.35,14,57.63,-5.35,0.876005061163527,2.74839922140017,3.6244042825637
BE2_26_A_GS,GS_2018_A,57.63,-5.35,7,57.63,-5.35,-2.62399493883651,-0.751600778599788,-3.3755957174363
BE5_2_A_GS,GS_2018_A,57.63,-5.35,14,57.63,-5.35,0.876005061163527,2.74839922140017,3.6244042825637
BE7_29_A_GS,GS_2018_A,57.63,-5.35,14,57.63,-5.35,0.876005061163527,2.74839922140017,3.6244042825637
GA1_6_A_GS,GS_2018_A,57.27,-4.92,7,57.27,-4.92,-0.680985577624945,1.19140858261174,0.510423004986798
GA10_15_A_GS,GS_2018_A,57.27,-4.92,14,57.27,-4.92,2.8190144223751,4.69140858261171,7.51042300498681
GA6_15_A_GS,GS_2018_A,57.27,-4.92,7,57.27,-4.92,-0.680985577624945,1.19140858261174,0.510423004986798
GA9_6_A_GS,GS_2018_A,57.27,-4.92,7,57.27,-4.92,-0.680985577624945,1.19140858261174,0.510423004986798
GL1_26_A_GS,GS_2018_A,56.91,-5.13,7,56.91,-5.13,-1.0638178027139,0.808576357522801,-0.255241445191095
GL2_2_A_GS,GS_2018_A,56.91,-5.13,7,56.91,-5.13,-1.0638178027139,0.808576357522801,-0.255241445191095
GL4_10_A_GS,GS_2018_A,56.91,-5.13,7,56.91,-5.13,-1.0638178027139,0.808576357522801,-0.255241445191095
GL5_6_A_GS,GS_2018_A,56.91,-5.13,14,56.91,-5.13,2.43618219728614,4.30857635752276,6.7447585548089
GL6_2_A_GS,GS_2018_A,56.91,-5.13,7,56.91,-5.13,-1.0638178027139,0.808576357522801,-0.255241445191095
GL7_2_A_GS,GS_2018_A,56.91,-5.13,14,56.91,-5.13,2.43618219728614,4.30857635752276,6.7447585548089
GL8_29_A_GS,GS_2018_A,56.91,-5.13,7,56.91,-5.13,-1.0638178027139,0.808576357522801,-0.255241445191095
GT1_22_A_GS,GS_2018_A,57.05,-2.86,14,57.05,-2.86,2.78942597512302,4.66182013535964,7.45124611048265
GT5_6_A_GS,GS_2018_A,57.05,-2.86,7,57.05,-2.86,-0.710574024877022,1.16182013535967,0.45124611048265
GT7_5_A_GS,GS_2018_A,57.05,-2.86,7,57.05,-2.86,-0.710574024877022,1.16182013535967,0.45124611048265
GT8_29_A_GS,GS_2018_A,57.05,-2.86,7,57.05,-2.86,-0.710574024877022,1.16182013535967,0.45124611048265
GT9_9_A_GS,GS_2018_A,57.05,-2.86,7,57.05,-2.86,-0.710574024877022,1.16182013535967,0.45124611048265
RD1_6_A_GS,GS_2018_A,57.89,-4.98,7,57.89,-4.98,-0.0934943969240196,1.77889976331266,1.68540536638864
RD5_5_A_GS,GS_2018_A,57.89,-4.98,7,57.89,-4.98,-0.0934943969240196,1.77889976331266,1.68540536638864
RD7_29_A_GS,GS_2018_A,57.89,-4.98,7,57.89,-4.98,-0.0934943969240196,1.77889976331266,1.68540536638864
BE10_6_A_GS,GS_2019_A,57.63,-5.35,10,57.63,-5.35,-0.870620821698484,14.5276708747344,13.6570500530359
BE2_26_A_GS,GS_2019_A,57.63,-5.35,10,57.63,-5.35,-0.870620821698484,14.5276708747344,13.6570500530359
BE5_2_A_GS,GS_2019_A,57.63,-5.35,17,57.63,-5.35,2.62937917830153,18.0276708747344,20.6570500530359
BE7_29_A_GS,GS_2019_A,57.63,-5.35,10,57.63,-5.35,-0.870620821698484,14.5276708747344,13.6570500530359
GA1_6_A_GS,GS_2019_A,57.27,-4.92,10,57.27,-4.92,-1.77965468212299,13.6186370143098,11.8389823321869
GA10_15_A_GS,GS_2019_A,57.27,-4.92,24,57.27,-4.92,5.22034531787699,20.6186370143098,25.8389823321868
GA6_15_A_GS,GS_2019_A,57.27,-4.92,17,57.27,-4.92,1.72034531787702,17.1186370143098,18.8389823321868
GA9_6_A_GS,GS_2019_A,57.27,-4.92,10,57.27,-4.92,-1.77965468212299,13.6186370143098,11.8389823321869
GL1_26_A_GS,GS_2019_A,56.91,-5.13,10,56.91,-5.13,-1.56377650428981,13.834515192143,12.2707386878532
GL2_2_A_GS,GS_2019_A,56.91,-5.13,10,56.91,-5.13,-1.56377650428981,13.834515192143,12.2707386878532
GL4_10_A_GS,GS_2019_A,56.91,-5.13,10,56.91,-5.13,-1.56377650428981,13.834515192143,12.2707386878532
GL5_6_A_GS,GS_2019_A,56.91,-5.13,17,56.91,-5.13,1.9362234957102,17.334515192143,19.2707386878532
GL6_2_A_GS,GS_2019_A,56.91,-5.13,10,56.91,-5.13,-1.56377650428981,13.834515192143,12.2707386878532
GL7_2_A_GS,GS_2019_A,56.91,-5.13,21,56.91,-5.13,3.93622349571022,19.334515192143,23.2707386878532
GL8_29_A_GS,GS_2019_A,56.91,-5.13,10,56.91,-5.13,-1.56377650428981,13.834515192143,12.2707386878532
GT1_22_A_GS,GS_2019_A,57.05,-2.86,17,57.05,-2.86,2.75392763944303,18.1522193358758,20.9061469753189
GT5_6_A_GS,GS_2019_A,57.05,-2.86,10,57.05,-2.86,-0.746072360556983,14.6522193358759,13.9061469753189
GT7_5_A_GS,GS_2019_A,57.05,-2.86,10,57.05,-2.86,-0.746072360556983,14.6522193358759,13.9061469753189
GT8_29_A_GS,GS_2019_A,57.05,-2.86,10,57.05,-2.86,-0.746072360556983,14.6522193358759,13.9061469753189
GT9_9_A_GS,GS_2019_A,57.05,-2.86,10,57.05,-2.86,-0.746072360556983,14.6522193358759,13.9061469753189
RD1_6_A_GS,GS_2019_A,57.89,-4.98,17,57.89,-4.98,1.92596644936629,17.3242581457991,19.2502245951654
RD5_5_A_GS,GS_2019_A,57.89,-4.98,10,57.89,-4.98,-1.57403355063372,13.8242581457991,12.2502245951654
RD7_29_A_GS,GS_2019_A,57.89,-4.98,10,57.89,-4.98,-1.57403355063372,13.8242581457991,12.2502245951654
BE2_3_C_GS,GS_2015_C,57.63,-5.35,20,57.63,-5.35,-2.49742909992788,28.5931886439631,26.0957595440352
BE3_10_C_GS,GS_2015_C,57.63,-5.35,14,57.63,-5.35,-5.49742909992784,25.593188643963,20.0957595440352
BE5_9_C_GS,GS_2015_C,57.63,-5.35,35,57.63,-5.35,5.00257090007202,36.0931886439632,41.0957595440352
BE7_5_C_GS,GS_2015_C,57.63,-5.35,28,57.63,-5.35,1.50257090007207,32.5931886439631,34.0957595440352
BE8_15_C_GS,GS_2015_C,57.63,-5.35,25,57.63,-5.35,0.0025709000720866,31.0931886439631,31.0957595440352
BE9_15_C_GS,GS_2015_C,57.63,-5.35,28,57.63,-5.35,1.50257090007207,32.5931886439631,34.0957595440352
GA1_3_C_GS,GS_2015_C,57.27,-4.92,28,57.27,-4.92,-0.10446407367159,30.9861536702194,30.8816895965478
GA5_2_C_GS,GS_2015_C,57.27,-4.92,28,57.27,-4.92,-0.10446407367159,30.9861536702194,30.8816895965478
GA7_2_C_GS,GS_2015_C,57.27,-4.92,35,57.27,-4.92,3.39553592632836,34.4861536702194,37.8816895965478
GA8_15_C_GS,GS_2015_C,57.27,-4.92,28,57.27,-4.92,-0.10446407367159,30.9861536702194,30.8816895965478
GA9_15_C_GS,GS_2015_C,57.27,-4.92,28,57.27,-4.92,-0.10446407367159,30.9861536702194,30.8816895965478
GL1_29_C_GS,GS_2015_C,56.91,-5.13,20,56.91,-5.13,-2.10200734833703,28.9886103955539,26.8866030472169
GL2_3_C_GS,GS_2015_C,56.91,-5.13,28,56.91,-5.13,1.89799265166291,32.988610395554,34.8866030472169
GL3_22_C_GS,GS_2015_C,56.91,-5.13,20,56.91,-5.13,-2.10200734833703,28.9886103955539,26.8866030472169
GL4_6_C_GS,GS_2015_C,56.91,-5.13,28,56.91,-5.13,1.89799265166291,32.988610395554,34.8866030472169
GL5_5_C_GS,GS_2015_C,56.91,-5.13,28,56.91,-5.13,1.89799265166291,32.988610395554,34.8866030472169
GL6_10_C_GS,GS_2015_C,56.91,-5.13,14,56.91,-5.13,-5.10200734833699,25.9886103955539,20.8866030472169
GL8_22_C_GS,GS_2015_C,56.91,-5.13,28,56.91,-5.13,1.89799265166291,32.988610395554,34.8866030472169
GT2_9_C_GS,GS_2015_C,57.05,-2.86,28,57.05,-2.86,1.71619016544877,32.8068079093398,34.5229980747886
GT3_10_C_GS,GS_2015_C,57.05,-2.86,28,57.05,-2.86,1.71619016544877,32.8068079093398,34.5229980747886
GT5_26_C_GS,GS_2015_C,57.05,-2.86,14,57.05,-2.86,-5.28380983455115,25.8068079093397,20.5229980747886
GT6_5_C_GS,GS_2015_C,57.05,-2.86,28,57.05,-2.86,1.71619016544877,32.8068079093398,34.5229980747886
GT7_2_C_GS,GS_2015_C,57.05,-2.86,28,57.05,-2.86,1.71619016544877,32.8068079093398,34.5229980747886
GT9_29_C_GS,GS_2015_C,57.05,-2.86,21,57.05,-2.86,-1.7838098345512,29.3068079093398,27.5229980747886
RD1_10_C_GS,GS_2015_C,57.89,-4.98,28,57.89,-4.98,0.63197220194176,31.7225899458328,32.3545621477745
RD10_6_C_GS,GS_2015_C,57.89,-4.98,28,57.89,-4.98,0.63197220194176,31.7225899458328,32.3545621477745
RD2_2_C_GS,GS_2015_C,57.89,-4.98,28,57.89,-4.98,0.63197220194176,31.7225899458328,32.3545621477745
RD3_29_C_GS,GS_2015_C,57.89,-4.98,28,57.89,-4.98,0.63197220194176,31.7225899458328,32.3545621477745
RD5_10_C_GS,GS_2015_C,57.89,-4.98,28,57.89,-4.98,0.63197220194176,31.7225899458328,32.3545621477745
RD7_5_C_GS,GS_2015_C,57.89,-4.98,20,57.89,-4.98,-3.36802779805819,27.7225899458327,24.3545621477745
RD8_15_C_GS,GS_2015_C,57.89,-4.98,25,57.89,-4.98,-0.868027798058218,30.2225899458328,29.3545621477745
BE2_3_C_GS,GS_2016_C,57.63,-5.35,11,57.63,-5.35,-3.91423815325624,9.22968810293076,5.31544994967452
BE3_10_C_GS,GS_2016_C,57.63,-5.35,11,57.63,-5.35,-3.91423815325624,9.22968810293076,5.31544994967452
BE5_9_C_GS,GS_2016_C,57.63,-5.35,25,57.63,-5.35,3.08576184674375,16.2296881029308,19.3154499496745
BE7_5_C_GS,GS_2016_C,57.63,-5.35,25,57.63,-5.35,3.08576184674375,16.2296881029308,19.3154499496745
BE8_15_C_GS,GS_2016_C,57.63,-5.35,25,57.63,-5.35,3.08576184674375,16.2296881029308,19.3154499496745
BE9_15_C_GS,GS_2016_C,57.63,-5.35,16,57.63,-5.35,-1.41423815325625,11.7296881029308,10.3154499496745
GA1_3_C_GS,GS_2016_C,57.27,-4.92,16,57.27,-4.92,0.162552780408108,13.3064790365951,13.4690318170032
GA5_2_C_GS,GS_2016_C,57.27,-4.92,16,57.27,-4.92,0.162552780408108,13.3064790365951,13.4690318170032
GA7_2_C_GS,GS_2016_C,57.27,-4.92,25,57.27,-4.92,4.66255278040812,17.8064790365951,22.4690318170032
GA8_15_C_GS,GS_2016_C,57.27,-4.92,16,57.27,-4.92,0.162552780408108,13.3064790365951,13.4690318170032
GA9_15_C_GS,GS_2016_C,57.27,-4.92,11,57.27,-4.92,-2.33744721959189,10.8064790365951,8.46903181700322
GL1_29_C_GS,GS_2016_C,56.91,-5.13,11,56.91,-5.13,-1.87416006557725,11.2697661906098,9.3956061250325
GL2_3_C_GS,GS_2016_C,56.91,-5.13,16,56.91,-5.13,0.625839934422745,13.7697661906098,14.3956061250325
GL3_22_C_GS,GS_2016_C,56.91,-5.13,0,56.91,-5.13,-7.37416006557724,5.76976619060975,-1.60439387496749
GL4_6_C_GS,GS_2016_C,56.91,-5.13,16,56.91,-5.13,0.625839934422745,13.7697661906098,14.3956061250325
GL5_5_C_GS,GS_2016_C,56.91,-5.13,25,56.91,-5.13,5.12583993442273,18.2697661906098,23.3956061250325
GL6_10_C_GS,GS_2016_C,56.91,-5.13,16,56.91,-5.13,0.625839934422745,13.7697661906098,14.3956061250325
GL8_22_C_GS,GS_2016_C,56.91,-5.13,16,56.91,-5.13,0.625839934422745,13.7697661906098,14.3956061250325
GT2_9_C_GS,GS_2016_C,57.05,-2.86,11,57.05,-2.86,-0.948603978239603,12.1953222779474,11.2467182997078
GT3_10_C_GS,GS_2016_C,57.05,-2.86,25,57.05,-2.86,6.05139602176039,19.1953222779474,25.2467182997078
GT5_26_C_GS,GS_2016_C,57.05,-2.86,4,57.05,-2.86,-4.4486039782396,8.69532227794737,4.24671829970777
GT6_5_C_GS,GS_2016_C,57.05,-2.86,16,57.05,-2.86,1.5513960217604,14.6953222779474,16.2467182997078
GT7_2_C_GS,GS_2016_C,57.05,-2.86,11,57.05,-2.86,-0.948603978239603,12.1953222779474,11.2467182997078
GT9_29_C_GS,GS_2016_C,57.05,-2.86,10,57.05,-2.86,-1.4486039782396,11.6953222779474,10.2467182997078
RD1_10_C_GS,GS_2016_C,57.89,-4.98,11,57.89,-4.98,-3.3595129505761,9.7844133056109,6.4249003550348
RD10_6_C_GS,GS_2016_C,57.89,-4.98,11,57.89,-4.98,-3.3595129505761,9.7844133056109,6.4249003550348
RD2_2_C_GS,GS_2016_C,57.89,-4.98,11,57.89,-4.98,-3.3595129505761,9.7844133056109,6.4249003550348
RD3_29_C_GS,GS_2016_C,57.89,-4.98,16,57.89,-4.98,-0.8595129505761,12.2844133056109,11.4249003550348
RD5_10_C_GS,GS_2016_C,57.89,-4.98,25,57.89,-4.98,3.64048704942389,16.7844133056109,20.4249003550348
RD7_5_C_GS,GS_2016_C,57.89,-4.98,16,57.89,-4.98,-0.8595129505761,12.2844133056109,11.4249003550348
RD8_15_C_GS,GS_2016_C,57.89,-4.98,32,57.89,-4.98,7.14048704942389,20.2844133056109,27.4249003550348
BE2_3_C_GS,GS_2017_C,57.63,-5.35,14,57.63,-5.35,-0.583158189815043,11.5492574220866,10.9660992322716
BE3_10_C_GS,GS_2017_C,57.63,-5.35,14,57.63,-5.35,-0.583158189815043,11.5492574220866,10.9660992322716
BE5_9_C_GS,GS_2017_C,57.63,-5.35,14,57.63,-5.35,-0.583158189815043,11.5492574220866,10.9660992322716
BE7_5_C_GS,GS_2017_C,57.63,-5.35,21,57.63,-5.35,2.91684181018496,15.0492574220867,17.9660992322716
BE8_15_C_GS,GS_2017_C,57.63,-5.35,14,57.63,-5.35,-0.583158189815043,11.5492574220866,10.9660992322716
BE9_15_C_GS,GS_2017_C,57.63,-5.35,14,57.63,-5.35,-0.583158189815043,11.5492574220866,10.9660992322716
GA1_3_C_GS,GS_2017_C,57.27,-4.92,14,57.27,-4.92,0.0405711053222984,12.172986717224,12.2135578225463
GA5_2_C_GS,GS_2017_C,57.27,-4.92,14,57.27,-4.92,0.0405711053222984,12.172986717224,12.2135578225463
GA7_2_C_GS,GS_2017_C,57.27,-4.92,14,57.27,-4.92,0.0405711053222984,12.172986717224,12.2135578225463
GA8_15_C_GS,GS_2017_C,57.27,-4.92,14,57.27,-4.92,0.0405711053222984,12.172986717224,12.2135578225463
GA9_15_C_GS,GS_2017_C,57.27,-4.92,14,57.27,-4.92,0.0405711053222984,12.172986717224,12.2135578225463
GL1_29_C_GS,GS_2017_C,56.91,-5.13,14,56.91,-5.13,-0.0166814840598306,12.1157341278419,12.099052643782
GL2_3_C_GS,GS_2017_C,56.91,-5.13,21,56.91,-5.13,3.48331851594014,15.6157341278419,19.099052643782
GL3_22_C_GS,GS_2017_C,56.91,-5.13,0,56.91,-5.13,-7.01668148405981,5.11573412784182,-1.90094735621799
GL4_6_C_GS,GS_2017_C,56.91,-5.13,14,56.91,-5.13,-0.0166814840598306,12.1157341278419,12.099052643782
GL5_5_C_GS,GS_2017_C,56.91,-5.13,21,56.91,-5.13,3.48331851594014,15.6157341278419,19.099052643782
GL6_10_C_GS,GS_2017_C,56.91,-5.13,14,56.91,-5.13,-0.0166814840598306,12.1157341278419,12.099052643782
GL8_22_C_GS,GS_2017_C,56.91,-5.13,14,56.91,-5.13,-0.0166814840598306,12.1157341278419,12.099052643782
GT2_9_C_GS,GS_2017_C,57.05,-2.86,14,57.05,-2.86,0.747696692511811,12.8801123044135,13.6278089969253
GT3_10_C_GS,GS_2017_C,57.05,-2.86,14,57.05,-2.86,0.747696692511811,12.8801123044135,13.6278089969253
GT5_26_C_GS,GS_2017_C,57.05,-2.86,5,57.05,-2.86,-3.75230330748817,8.38011230441349,4.62780899692532
GT6_5_C_GS,GS_2017_C,57.05,-2.86,14,57.05,-2.86,0.747696692511811,12.8801123044135,13.6278089969253
GT7_2_C_GS,GS_2017_C,57.05,-2.86,14,57.05,-2.86,0.747696692511811,12.8801123044135,13.6278089969253
GT9_29_C_GS,GS_2017_C,57.05,-2.86,14,57.05,-2.86,0.747696692511811,12.8801123044135,13.6278089969253
RD1_10_C_GS,GS_2017_C,57.89,-4.98,14,57.89,-4.98,-0.0104737363400211,12.1219418755617,12.1114681392216
RD10_6_C_GS,GS_2017_C,57.89,-4.98,14,57.89,-4.98,-0.0104737363400211,12.1219418755617,12.1114681392216
RD2_2_C_GS,GS_2017_C,57.89,-4.98,14,57.89,-4.98,-0.0104737363400211,12.1219418755617,12.1114681392216
RD3_29_C_GS,GS_2017_C,57.89,-4.98,14,57.89,-4.98,-0.0104737363400211,12.1219418755617,12.1114681392216
RD5_10_C_GS,GS_2017_C,57.89,-4.98,14,57.89,-4.98,-0.0104737363400211,12.1219418755617,12.1114681392216
RD7_5_C_GS,GS_2017_C,57.89,-4.98,14,57.89,-4.98,-0.0104737363400211,12.1219418755617,12.1114681392216
RD8_15_C_GS,GS_2017_C,57.89,-4.98,14,57.89,-4.98,-0.0104737363400211,12.1219418755617,12.1114681392216
BE2_3_C_GS,GS_2018_C,57.63,-5.35,7,57.63,-5.35,-0.914829830888474,5.86348696634365,4.94865713545517
BE3_10_C_GS,GS_2018_C,57.63,-5.35,7,57.63,-5.35,-0.914829830888474,5.86348696634365,4.94865713545517
BE5_9_C_GS,GS_2018_C,57.63,-5.35,7,57.63,-5.35,-0.914829830888474,5.86348696634365,4.94865713545517
BE7_5_C_GS,GS_2018_C,57.63,-5.35,11,57.63,-5.35,1.08517016911152,7.86348696634367,8.94865713545519
BE8_15_C_GS,GS_2018_C,57.63,-5.35,14,57.63,-5.35,2.58517016911151,9.36348696634368,11.9486571354552
BE9_15_C_GS,GS_2018_C,57.63,-5.35,7,57.63,-5.35,-0.914829830888474,5.86348696634365,4.94865713545517
